q(MeV) 1s_{1/2} 2s_{1/2} 2p_{1/2} 2p_{3/2} 3s_{1/2} 3p_{1/2} 3p_{3/2} 3d_{3/2} 3d_{5/2} 4s_{1/2} 4p_{1/2} 4p_{3/2} 4d_{3/2} 4d_{5/2} 5s_{1/2} 5p_{1/2} 5p_{3/2} Sum
0.122063 0.000369013 0.00167467 0.0013796 0.00259657 0.000264858 0.00013789 0.000258212 0.000607317 0.000894959 4.47379e-05 2.51527e-05 4.59489e-05 0.000118413 0.000183105 5.47053e-06 2.44002e-06 4.18916e-06 0.00861254
0.122595 0.000371105 0.00164613 0.00136432 0.00256562 0.000264146 0.000135905 0.000254579 0.000593044 0.000873311 4.48316e-05 2.46836e-05 4.51107e-05 0.000115419 0.000178346 5.45013e-06 2.37519e-06 4.07906e-06 0.00848846
0.12313 0.000373192 0.00161772 0.00134911 0.0025349 0.000263298 0.000133984 0.000251056 0.000579054 0.000852105 4.4894e-05 2.4232e-05 4.43029e-05 0.000112456 0.000173635 5.48331e-06 2.31409e-06 3.98042e-06 0.00836573
0.123667 0.000375274 0.00158945 0.00133398 0.00250439 0.000262318 0.000132124 0.000247639 0.000565342 0.000831337 4.49254e-05 2.37933e-05 4.35169e-05 0.000109568 0.000169049 5.53403e-06 2.28254e-06 3.9291e-06 0.00824445
0.124206 0.000377351 0.00156131 0.00131892 0.0024741 0.000261209 0.000130322 0.000244325 0.000551903 0.000811 4.49302e-05 2.33674e-05 4.2754e-05 0.000106788 0.000164642 5.53735e-06 2.2627e-06 3.89159e-06 0.00812462
0.124748 0.000379423 0.00153333 0.00130394 0.00244404 0.000259974 0.000128577 0.000241109 0.000538734 0.000791086 4.49108e-05 2.29578e-05 4.20217e-05 0.000104089 0.000160367 5.4923e-06 2.22772e-06 3.82787e-06 0.0080061
0.125292 0.00038149 0.0015055 0.00128903 0.00241419 0.000258616 0.000126886 0.000237988 0.000525831 0.000771589 4.48649e-05 2.25664e-05 4.13224e-05 0.000101417 0.000156135 5.45095e-06 2.1743e-06 3.73849e-06 0.00788879
0.125838 0.00038355 0.00147783 0.0012742 0.00238456 0.000257139 0.000125247 0.000234959 0.00051319 0.000752503 4.47877e-05 2.21895e-05 4.06476e-05 9.87578e-05 0.00015192 5.45225e-06 2.12314e-06 3.65728e-06 0.00777272
0.126387 0.000385604 0.00145033 0.00125945 0.00235516 0.000255547 0.000123658 0.000232017 0.000500806 0.000733821 4.46793e-05 2.18226e-05 3.9989e-05 9.61426e-05 0.000147779 5.48285e-06 2.08816e-06 3.60232e-06 0.00765798
0.126938 0.000387651 0.00142302 0.00124478 0.00232598 0.000253843 0.000122117 0.00022916 0.000488676 0.000715536 4.45454e-05 2.14643e-05 3.93457e-05 9.3623e-05 0.000143795 5.49811e-06 2.06643e-06 3.56456e-06 0.00754466
0.127492 0.000389691 0.00139588 0.0012302 0.00229702 0.00025203 0.000120623 0.000226383 0.000476795 0.000697643 4.43924e-05 2.11178e-05 3.87252e-05 9.12128e-05 0.000139992 5.4716e-06 2.04437e-06 3.52278e-06 0.00743275
0.128048 0.000391723 0.00136894 0.00121569 0.00226829 0.000250113 0.000119172 0.000223685 0.00046516 0.000680135 4.42219e-05 2.07868e-05 3.81342e-05 8.88808e-05 0.000136317 5.41216e-06 2.0124e-06 3.46547e-06 0.00732214
0.128607 0.000393747 0.0013422 0.00120127 0.00223979 0.000248095 0.000117764 0.000221061 0.000453766 0.000663005 4.40286e-05 2.04717e-05 3.75712e-05 8.65752e-05 0.000132681 5.35196e-06 1.97196e-06 3.39821e-06 0.00721275
0.129167 0.000395763 0.00131566 0.00118693 0.00221151 0.00024598 0.000116396 0.000218508 0.00044261 0.000646247 4.38058e-05 2.01685e-05 3.70275e-05 8.42676e-05 0.000129041 5.31676e-06 1.93207e-06 3.33533e-06 0.00710451
0.129731 0.00039777 0.00128933 0.00117268 0.00218346 0.000243772 0.000115067 0.000216024 0.000431688 0.000629855 4.3551e-05 1.98728e-05 3.64948e-05 8.19684e-05 0.000125414 5.30811e-06 1.89928e-06 3.28493e-06 0.00699745
0.130297 0.000399767 0.00126322 0.00115852 0.00215564 0.000241474 0.000113775 0.000213606 0.000420996 0.000613822 4.32694e-05 1.95821e-05 3.59708e-05 7.97224e-05 0.000121874 5.30722e-06 1.8748e-06 3.2459e-06 0.00689167
0.130865 0.000401755 0.00123734 0.00114444 0.00212805 0.000239091 0.000112518 0.000211251 0.000410531 0.000598144 4.2969e-05 1.92977e-05 3.54597e-05 7.75661e-05 0.000118483 5.29449e-06 1.8547e-06 3.211e-06 0.00678725
0.131436 0.000403733 0.00121168 0.00113045 0.00210068 0.000236625 0.000111294 0.000208956 0.000400288 0.000582812 4.26581e-05 1.90233e-05 3.49693e-05 7.55184e-05 0.00011527 5.25625e-06 1.83351e-06 3.17243e-06 0.00668423
0.132009 0.0004057 0.00118626 0.00111655 0.00207355 0.000234082 0.000110103 0.000206718 0.000390264 0.000567822 4.23386e-05 1.87622e-05 3.45042e-05 7.35605e-05 0.000112203 5.19545e-06 1.80829e-06 3.12759e-06 0.00658255
0.132585 0.000407657 0.00116108 0.00110274 0.00204664 0.000231464 0.000108943 0.000204535 0.000380455 0.000553167 4.2006e-05 1.85145e-05 3.40627e-05 7.16521e-05 0.000109215 5.12509e-06 1.77959e-06 3.07908e-06 0.00648211
0.133163 0.000409602 0.00113614 0.00108902 0.00201996 0.000228777 0.000107811 0.000202405 0.000370857 0.000538841 4.16524e-05 1.82775e-05 3.3638e-05 6.97548e-05 0.000106243 5.05891e-06 1.75013e-06 3.03163e-06 0.00638282
0.133744 0.000411535 0.00111145 0.0010754 0.00199351 0.000226022 0.000106708 0.000200325 0.000361467 0.000524838 4.12718e-05 1.80473e-05 3.32227e-05 6.78504e-05 0.000103258 5.00451e-06 1.7227e-06 2.98893e-06 0.00628462
0.134327 0.000413456 0.00108702 0.00106186 0.00196729 0.000223205 0.00010563 0.000198292 0.000352282 0.000511153 4.08622e-05 1.78208e-05 3.28118e-05 6.5942e-05 0.000100265 4.96233e-06 1.69871e-06 2.95212e-06 0.0061875
0.134913 0.000415364 0.00106284 0.00104842 0.0019413 0.000220329 0.000104578 0.000196305 0.000343297 0.000497781 4.04265e-05 1.75961e-05 3.24043e-05 6.4052e-05 9.73037e-05 4.92766e-06 1.67829e-06 2.92021e-06 0.00609152
0.135501 0.000417259 0.00103893 0.00103507 0.00191554 0.000217397 0.000103549 0.000194362 0.000334511 0.000484715 3.99749e-05 1.73749e-05 3.20052e-05 6.2223e-05 9.44424e-05 4.89043e-06 1.65981e-06 2.89e-06 0.00599679
0.136092 0.000419141 0.00101529 0.00102182 0.00189 0.000214415 0.000102543 0.000192459 0.000325918 0.00047195 3.95144e-05 1.71593e-05 3.16192e-05 6.04739e-05 9.17123e-05 4.84586e-06 1.64182e-06 2.85943e-06 0.00590336
0.136686 0.000421009 0.000991919 0.00100866 0.0018647 0.000211384 0.000101558 0.000190595 0.000317516 0.00045948 3.90518e-05 1.69524e-05 3.12515e-05 5.88179e-05 8.9134e-05 4.79055e-06 1.62299e-06 2.82705e-06 0.00581127
0.137282 0.000422862 0.000968824 0.000995596 0.00183962 0.000208308 0.000100593 0.000188769 0.000309301 0.000447299 3.85891e-05 1.67556e-05 3.09034e-05 5.72497e-05 8.66981e-05 4.72552e-06 1.60298e-06 2.79294e-06 0.00572049
0.137881 0.0004247 0.000946008 0.000982629 0.00181478 0.000205192 9.96471e-05 0.000186977 0.000301269 0.000435401 3.81233e-05 1.65687e-05 3.05725e-05 5.57449e-05 8.43639e-05 4.6544e-06 1.5821e-06 2.75823e-06 0.00563097
0.138482 0.000426523 0.000923474 0.000969759 0.00179016 0.000202039 9.87189e-05 0.000185219 0.000293417 0.000423781 3.76496e-05 1.63903e-05 3.02546e-05 5.42794e-05 8.20917e-05 4.58094e-06 1.56106e-06 2.72417e-06 0.00554262
0.139086 0.00042833 0.000901227 0.000956987 0.00176577 0.000198852 9.78076e-05 0.000183492 0.000285742 0.000412433 3.71606e-05 1.62173e-05 2.99433e-05 5.2822e-05 7.98308e-05 4.50919e-06 1.54076e-06 2.69206e-06 0.00545535
0.139693 0.000430121 0.000879268 0.000944312 0.0017416 0.000195635 9.69122e-05 0.000181796 0.000278241 0.000401353 3.6652e-05 1.60469e-05 2.96344e-05 5.13599e-05 7.75607e-05 4.44066e-06 1.52169e-06 2.66233e-06 0.00536912
0.140302 0.000431895 0.0008576 0.000931735 0.00171766 0.00019239 9.60317e-05 0.000180127 0.000270911 0.000390537 3.61231e-05 1.58779e-05 2.93261e-05 4.98912e-05 7.52786e-05 4.37519e-06 1.50396e-06 2.63479e-06 0.0052839
0.140914 0.000433651 0.000836227 0.000919257 0.00169395 0.000189123 9.51653e-05 0.000178486 0.000263749 0.000379978 3.55745e-05 1.5709e-05 2.90179e-05 4.84206e-05 7.29933e-05 4.31204e-06 1.48749e-06 2.60904e-06 0.00519971
0.141528 0.000435391 0.000815151 0.000906879 0.00167047 0.000185835 9.43121e-05 0.00017687 0.000256752 0.000369673 3.50117e-05 1.55409e-05 2.87128e-05 4.69693e-05 7.07396e-05 4.24931e-06 1.47188e-06 2.58428e-06 0.00511661
0.142146 0.000437112 0.000794373 0.0008946 0.00164721 0.000182531 9.34712e-05 0.000175277 0.000249917 0.000359617 3.44395e-05 1.53746e-05 2.84135e-05 4.55516e-05 6.8541e-05 4.18566e-06 1.45678e-06 2.55998e-06 0.00503463
0.142766 0.000438814 0.000773897 0.000882421 0.00162417 0.000179212 9.26417e-05 0.000173707 0.000243241 0.000349803 3.38653e-05 1.52123e-05 2.81242e-05 4.41898e-05 6.64334e-05 4.1197e-06 1.44179e-06 2.53562e-06 0.00495383
0.143388 0.000440497 0.000753723 0.000870342 0.00160136 0.000175883 9.18229e-05 0.000172157 0.00023672 0.000340228 3.32924e-05 1.50549e-05 2.78465e-05 4.28903e-05 6.44272e-05 4.05127e-06 1.42677e-06 2.51115e-06 0.00487424
0.144014 0.000442161 0.000733853 0.000858363 0.00157878 0.000172545 9.1014e-05 0.000170627 0.000230352 0.000330886 3.27239e-05 1.49036e-05 2.75815e-05 4.16603e-05 6.25338e-05 3.9804e-06 1.41163e-06 2.48657e-06 0.00479586
0.144642 0.000443805 0.000714289 0.000846486 0.00155641 0.000169201 9.02143e-05 0.000169115 0.000224134 0.000321771 3.21603e-05 1.47586e-05 2.7328e-05 4.04963e-05 6.07463e-05 3.90774e-06 1.39642e-06 2.4621e-06 0.00471868
0.145273 0.000445428 0.000695032 0.00083471 0.00153427 0.000165855 8.94231e-05 0.000167619 0.000218061 0.000312879 3.16e-05 1.46192e-05 2.70838e-05 3.93907e-05 5.90527e-05 3.83402e-06 1.38126e-06 2.43795e-06 0.00464268
0.145906 0.000447031 0.000676083 0.000823035 0.00151235 0.00016251 8.86398e-05 0.00016614 0.000212132 0.000304205 3.10391e-05 1.44839e-05 2.68451e-05 3.83258e-05 5.74235e-05 3.76008e-06 1.36631e-06 2.41435e-06 0.00456778
0.146543 0.000448612 0.000657444 0.000811462 0.00149065 0.000159167 8.78639e-05 0.000164676 0.000206344 0.000295744 3.04758e-05 1.43519e-05 2.66101e-05 3.72931e-05 5.5845e-05 3.68632e-06 1.35165e-06 2.39135e-06 0.00449396
0.147182 0.000450171 0.000639114 0.000799991 0.00146917 0.000155829 8.70947e-05 0.000163225 0.000200693 0.000287493 2.99072e-05 1.42217e-05 2.63762e-05 3.62795e-05 5.42957e-05 3.61307e-06 1.33733e-06 2.36898e-06 0.00442118
0.147824 0.000451707 0.000621094 0.000788621 0.00144791 0.0001525 8.63319e-05 0.000161789 0.000195178 0.000279447 2.93306e-05 1.40922e-05 2.61417e-05 3.52697e-05 5.27511e-05 3.54042e-06 1.32339e-06 2.3472e-06 0.00434937
0.148468 0.000453221 0.000603385 0.000777355 0.00142686 0.000149181 8.55749e-05 0.000160364 0.000189795 0.000271601 2.87462e-05 1.3963e-05 2.59064e-05 3.42633e-05 5.12103e-05 3.46831e-06 1.30977e-06 2.32591e-06 0.00427853
0.149116 0.000454712 0.000585987 0.00076619 0.00140604 0.000145875 8.48234e-05 0.000158951 0.000184544 0.000263954 2.81548e-05 1.38335e-05 2.56713e-05 3.3255e-05 4.96656e-05 3.39643e-06 1.29646e-06 2.30501e-06 0.00420865
0.149766 0.000456179 0.0005689 0.000755128 0.00138543 0.000142586 8.40768e-05 0.000157549 0.00017942 0.0002565 2.75573e-05 1.3704e-05 2.54364e-05 3.2247e-05 4.81203e-05 3.32474e-06 1.28338e-06 2.28441e-06 0.00413972
0.150419 0.000457622 0.000552124 0.000744169 0.00136503 0.000139313 8.33347e-05 0.000156157 0.000174422 0.000249236 2.69577e-05 1.35751e-05 2.52042e-05 3.1249e-05 4.65905e-05 3.25299e-06 1.27048e-06 2.26406e-06 0.00407177
0.151075 0.00045904 0.000535658 0.000733312 0.00134485 0.000136061 8.25968e-05 0.000154774 0.000169548 0.000242157 2.63581e-05 1.3447e-05 2.49752e-05 3.02649e-05 4.50827e-05 3.18116e-06 1.25773e-06 2.24391e-06 0.00400481
0.151734 0.000460433 0.000519502 0.000722558 0.00132489 0.00013283 8.18625e-05 0.000153399 0.000164794 0.000235259 2.57612e-05 1.33204e-05 2.47508e-05 2.93021e-05 4.36088e-05 3.10927e-06 1.2451e-06 2.22396e-06 0.00393885
0.152396 0.0004618 0.000503655 0.000711907 0.00130514 0.000129623 8.11314e-05 0.000152031 0.000160158 0.000228539 2.51705e-05 1.31958e-05 2.45318e-05 2.83735e-05 4.21898e-05 3.03742e-06 1.23257e-06 2.20421e-06 0.00387392
0.153061 0.000463141 0.000488117 0.000701359 0.00128559 0.000126442 8.04032e-05 0.00015067 0.000155637 0.000221992 2.4586e-05 1.30731e-05 2.4318e-05 2.74737e-05 4.0817e-05 2.9657e-06 1.22015e-06 2.18466e-06 0.00381
0.153728 0.000464456 0.000472887 0.000690913 0.00126626 0.000123287 7.96776e-05 0.000149314 0.000151229 0.000215614 2.401e-05 1.29529e-05 2.41093e-05 2.66169e-05 3.95131e-05 2.89436e-06 1.20783e-06 2.16531e-06 0.00374711
0.154399 0.000465744 0.000457963 0.000680571 0.00124714 0.00012016 7.89542e-05 0.000147964 0.000146932 0.0002094 2.34416e-05 1.28347e-05 2.39042e-05 2.58009e-05 3.82743e-05 2.82354e-06 1.19562e-06 2.14614e-06 0.00368525
0.155072 0.000467005 0.000443345 0.000670331 0.00122823 0.000117064 7.82328e-05 0.000146619 0.000142742 0.000203347 2.28814e-05 1.27182e-05 2.37025e-05 2.50225e-05 3.70956e-05 2.75328e-06 1.18352e-06 2.12712e-06 0.0036244
0.155749 0.000468237 0.00042903 0.000660194 0.00120953 0.000114 7.75132e-05 0.000145279 0.000138657 0.000197452 2.2327e-05 1.26031e-05 2.3502e-05 2.4281e-05 3.59755e-05 2.68376e-06 1.17151e-06 2.10823e-06 0.00356454
0.156428 0.000469441 0.000415018 0.00065016 0.00119103 0.000110968 7.67952e-05 0.000143943 0.000134676 0.000191709 2.17783e-05 1.24887e-05 2.33021e-05 2.35734e-05 3.49089e-05 2.61498e-06 1.15958e-06 2.08941e-06 0.00350566
0.15711 0.000470617 0.000401307 0.000640228 0.00117274 0.000107971 7.60786e-05 0.000142611 0.000130796 0.000186117 2.12341e-05 1.23748e-05 2.31015e-05 2.28963e-05 3.38908e-05 2.54696e-06 1.14773e-06 2.07063e-06 0.00344773
0.157795 0.000471763 0.000387895 0.000630399 0.00115465 0.00010501 7.53633e-05 0.000141282 0.000127014 0.000180671 2.06932e-05 1.22608e-05 2.28995e-05 2.22458e-05 3.29144e-05 2.47968e-06 1.13592e-06 2.05186e-06 0.00339073
0.158483 0.00047288 0.00037478 0.000620673 0.00113677 0.000102086 7.46493e-05 0.000139958 0.00012333 0.00017537 2.01541e-05 1.21466e-05 2.2696e-05 2.16118e-05 3.19632e-05 2.41311e-06 1.12417e-06 2.03312e-06 0.00333463
0.159175 0.000473967 0.00036196 0.000611048 0.00111909 9.92006e-05 7.39364e-05 0.000138636 0.00011974 0.000170209 1.96175e-05 1.20321e-05 2.24911e-05 2.09953e-05 3.10391e-05 2.34723e-06 1.11246e-06 2.01437e-06 0.00327943
0.159869 0.000475023 0.000349433 0.000601526 0.00110161 9.63549e-05 7.32245e-05 0.000137318 0.000116244 0.000165186 1.90829e-05 1.19172e-05 2.22842e-05 2.03973e-05 3.01437e-05 2.28201e-06 1.10077e-06 1.9956e-06 0.00322512
0.160566 0.000476048 0.000337197 0.000592105 0.00108433 9.35502e-05 7.25135e-05 0.000136003 0.000112839 0.000160299 1.85513e-05 1.18026e-05 2.20785e-05 1.98008e-05 2.92496e-05 2.21751e-06 1.08914e-06 1.97695e-06 0.00317165
0.161266 0.000477043 0.000325249 0.000582786 0.00106725 9.07873e-05 7.18033e-05 0.00013469 0.000109524 0.000155543 1.80223e-05 1.16879e-05 2.18722e-05 1.92167e-05 2.83743e-05 2.15367e-06 1.07755e-06 1.95835e-06 0.00311904
0.16197 0.000478005 0.000313587 0.000573569 0.00105036 8.80672e-05 7.10938e-05 0.00013338 0.000106297 0.000150917 1.74972e-05 1.15737e-05 2.16673e-05 1.86385e-05 2.75073e-05 2.09056e-06 1.06602e-06 1.93987e-06 0.00306726
0.162676 0.000478935 0.000302208 0.000564453 0.00103368 8.53904e-05 7.03849e-05 0.000132071 0.000103155 0.000146418 1.69786e-05 1.14606e-05 2.14651e-05 1.80653e-05 2.66473e-05 2.02832e-06 1.05458e-06 1.92157e-06 0.00301631
0.163386 0.000479833 0.00029111 0.000555438 0.00101719 8.27578e-05 6.96764e-05 0.000130764 0.000100097 0.000142041 1.64663e-05 1.13484e-05 2.12654e-05 1.74994e-05 2.57979e-05 1.96696e-06 1.04323e-06 1.90346e-06 0.0029662
0.164098 0.000480698 0.000280289 0.000546524 0.00100089 8.01699e-05 6.89684e-05 0.000129459 9.71214e-05 0.000137785 1.59616e-05 1.12374e-05 2.10687e-05 1.69412e-05 2.49599e-05 1.90656e-06 1.03197e-06 1.88556e-06 0.0029169
0.164814 0.000481529 0.000269744 0.00053771 0.000984787 7.76271e-05 6.82606e-05 0.000128154 9.42252e-05 0.000133646 1.54655e-05 1.11277e-05 2.08753e-05 1.63917e-05 2.41349e-05 1.8472e-06 1.02083e-06 1.86787e-06 0.00286841
0.165533 0.000482327 0.00025947 0.000528997 0.000968876 7.51299e-05 6.75531e-05 0.000126851 9.14068e-05 0.000129621 1.4979e-05 1.10195e-05 2.06852e-05 1.58524e-05 2.33252e-05 1.78898e-06 1.0098e-06 1.85041e-06 0.00282074
0.166255 0.000483091 0.000249466 0.000520384 0.000953156 7.26784e-05 6.68458e-05 0.000125548 8.86639e-05 0.000125706 1.45036e-05 1.0912e-05 2.0497e-05 1.5329e-05 2.25403e-05 1.73196e-06 9.98848e-07 1.83305e-06 0.00277388
0.16698 0.000483821 0.000239727 0.00051187 0.000937625 7.02731e-05 6.61387e-05 0.000124245 8.59951e-05 0.000121899 1.40384e-05 1.08061e-05 2.03123e-05 1.48154e-05 2.17699e-05 1.67616e-06 9.88032e-07 1.81594e-06 0.00272782
0.167708 0.000484515 0.000230251 0.000503455 0.000922283 6.79141e-05 6.54319e-05 0.000122944 8.33979e-05 0.000118197 1.35845e-05 1.07005e-05 2.0128e-05 1.4321e-05 2.10295e-05 1.62161e-06 9.77255e-07 1.79882e-06 0.00268255
0.16844 0.000485175 0.000221034 0.00049514 0.000907129 6.56016e-05 6.47255e-05 0.000121643 8.08708e-05 0.000114597 1.31415e-05 1.05954e-05 1.99446e-05 1.38427e-05 2.0314e-05 1.56832e-06 9.66542e-07 1.78175e-06 0.00263807
0.169174 0.000485799 0.000212073 0.000486923 0.00089216 6.33359e-05 6.40196e-05 0.000120344 7.84118e-05 0.000111096 1.27094e-05 1.04906e-05 1.97617e-05 1.33811e-05 1.96244e-05 1.51628e-06 9.55871e-07 1.76467e-06 0.00259437
0.169912 0.000486387 0.000203365 0.000478804 0.000877376 6.1117e-05 6.33141e-05 0.000119046 7.60192e-05 0.000107692 1.22878e-05 1.03858e-05 1.95783e-05 1.29369e-05 1.89616e-05 1.46549e-06 9.45219e-07 1.74753e-06 0.00255143
0.170653 0.000486939 0.000194906 0.000470783 0.000862776 5.89455e-05 6.26095e-05 0.00011775 7.36917e-05 0.000104381 1.18751e-05 1.02802e-05 1.93926e-05 1.25119e-05 1.83288e-05 1.41574e-06 9.34521e-07 1.73018e-06 0.00250925
0.171397 0.000487455 0.000186693 0.000462859 0.000848358 5.68208e-05 6.19057e-05 0.000116455 7.14271e-05 0.000101162 1.14735e-05 1.01746e-05 1.92067e-05 1.21017e-05 1.77188e-05 1.36731e-06 9.23843e-07 1.71276e-06 0.00246781
0.172145 0.000487934 0.000178722 0.000455032 0.000834122 5.47438e-05 6.1203e-05 0.000115163 6.92248e-05 9.80328e-05 1.10794e-05 1.00679e-05 1.90179e-05 1.1709e-05 1.7136e-05 1.31982e-06 9.13095e-07 1.69509e-06 0.00242712
0.172896 0.000488376 0.000170989 0.000447302 0.000820065 5.27136e-05 6.05014e-05 0.000113874 6.70822e-05 9.49898e-05 1.06956e-05 9.96061e-06 1.88275e-05 1.13316e-05 1.65766e-05 1.27358e-06 9.02307e-07 1.67723e-06 0.00238714
0.17365 0.00048878 0.000163491 0.000439668 0.000806187 5.07315e-05 5.98013e-05 0.000112588 6.49993e-05 9.2033e-05 1.03183e-05 9.8522e-06 1.86342e-05 1.09692e-05 1.60404e-05 1.22816e-06 8.91446e-07 1.65913e-06 0.00234787
0.174407 0.000489147 0.000156223 0.00043213 0.000792487 4.87968e-05 5.91027e-05 0.000111305 6.29742e-05 8.91596e-05 9.94883e-06 9.74289e-06 1.84387e-05 1.06205e-05 1.55253e-05 1.18372e-06 8.80522e-07 1.64081e-06 0.00230931
0.175168 0.000489476 0.000149184 0.000424687 0.000778962 4.69096e-05 5.84059e-05 0.000110025 6.10057e-05 8.63678e-05 9.58678e-06 9.63265e-06 1.82408e-05 1.02848e-05 1.50302e-05 1.1402e-06 8.69533e-07 1.62228e-06 0.00227143
0.175932 0.000489766 0.000142367 0.000417339 0.000765613 4.50699e-05 5.77108e-05 0.000108749 5.90926e-05 8.36557e-05 9.23186e-06 9.52151e-06 1.80408e-05 9.96127e-06 1.45536e-05 1.09759e-06 8.58481e-07 1.60356e-06 0.00223423
0.176699 0.000490018 0.000135771 0.000410084 0.000752437 4.32775e-05 5.70178e-05 0.000107478 5.72339e-05 8.10218e-05 8.88386e-06 9.40956e-06 1.78389e-05 9.64902e-06 1.40942e-05 1.05583e-06 8.47374e-07 1.58466e-06 0.0021977
0.17747 0.000490232 0.00012939 0.000402924 0.000739434 4.15327e-05 5.63263e-05 0.000106209 5.54292e-05 7.84657e-05 8.54214e-06 9.29771e-06 1.7637e-05 9.34507e-06 1.36473e-05 1.01489e-06 8.36304e-07 1.56581e-06 0.00216183
0.178244 0.000490406 0.000123222 0.000395857 0.000726602 3.98346e-05 5.56374e-05 0.000104945 5.36758e-05 7.59832e-05 8.20787e-06 9.18466e-06 1.74324e-05 9.05291e-06 1.32184e-05 9.74847e-07 8.25138e-07 1.5467e-06 0.00212661
0.179021 0.000490541 0.000117261 0.000388882 0.00071394 3.81833e-05 5.49501e-05 0.000103684 5.1974e-05 7.3575e-05 7.88036e-06 9.07222e-06 1.72291e-05 8.76752e-06 1.27994e-05 9.35666e-07 8.14056e-07 1.52775e-06 0.00209202
0.179802 0.000490637 0.000111505 0.000382 0.000701446 3.65785e-05 5.42656e-05 0.000102428 5.03217e-05 7.12376e-05 7.5598e-06 8.9588e-06 1.70235e-05 8.49267e-06 1.23965e-05 8.9731e-07 8.029e-07 1.50859e-06 0.00205806
0.180586 0.000490693 0.000105949 0.000375209 0.00068912 3.50195e-05 5.35826e-05 0.000101175 4.87185e-05 6.89708e-05 7.24666e-06 8.84647e-06 1.68202e-05 8.22348e-06 1.20019e-05 8.59893e-07 7.91874e-07 1.48969e-06 0.00202472
0.181374 0.00049071 0.00010059 0.00036851 0.000676959 3.35061e-05 5.29018e-05 9.99247e-05 4.71629e-05 6.67722e-05 6.94096e-06 8.73448e-06 1.66174e-05 7.96171e-06 1.16183e-05 8.23386e-07 7.80902e-07 1.47087e-06 0.00199198
0.182165 0.000490686 9.5423e-05 0.000361901 0.000664964 3.20376e-05 5.22231e-05 9.86784e-05 4.56538e-05 6.46401e-05 6.64282e-06 8.623e-06 1.64157e-05 7.70697e-06 1.12451e-05 7.87799e-07 7.70003e-07 1.45216e-06 0.00195985
0.182959 0.000490622 9.04446e-05 0.000355381 0.000653132 3.06135e-05 5.15466e-05 9.74354e-05 4.41899e-05 6.25728e-05 6.35236e-06 8.51219e-06 1.62151e-05 7.45888e-06 1.08818e-05 7.53148e-07 7.5919e-07 1.4336e-06 0.0019283
0.183757 0.000490518 8.56509e-05 0.000348951 0.000641462 2.92333e-05 5.08722e-05 9.61957e-05 4.27703e-05 6.05687e-05 6.06972e-06 8.4022e-06 1.60162e-05 7.21715e-06 1.05279e-05 7.19448e-07 7.48479e-07 1.41521e-06 0.00189734
